"PID","MS.SubClass","Lot.Frontage","Lot.Area","Overall.Qual","Overall.Cond","Year.Built","Year.Remod.Add","Mas.Vnr.Area","BsmtFin.SF.1","BsmtFin.SF.2","Bsmt.Unf.SF","Total.Bsmt.SF","X1st.Flr.SF","X2nd.Flr.SF","Low.Qual.Fin.SF","Gr.Liv.Area","Bsmt.Full.Bath","Bsmt.Half.Bath","Full.Bath","Half.Bath","Bedroom.AbvGr","Kitchen.AbvGr","TotRms.AbvGrd","Fireplaces","Garage.Yr.Blt","Garage.Cars","Garage.Area","Wood.Deck.SF","Open.Porch.SF","Enclosed.Porch","X3Ssn.Porch","Screen.Porch","Pool.Area","Misc.Val","Mo.Sold","Yr.Sold","SalePrice"
924100020,60,68,11075,5,4,1969,1969,232,562,193,29,784,1168,800,0,1968,0,1,2,1,4,1,7,1,1969,2,530,305,189,0,0,0,0,400,9,2008,172000
1007100110,70,68,56600,5,1,1900,1950,0,0,0,686,686,1150,686,0,1836,0,0,2,0,4,1,7,0,1900,1,288,0,0,0,0,0,0,0,1,2008,103000
526352080,20,85,10667,6,6,1971,1971,302,838,0,749,1587,1587,0,0,1587,0,0,2,0,3,1,7,1,1971,2,525,0,44,0,0,0,0,0,3,2007,167300
526352090,20,85,10628,7,5,1970,1970,0,778,0,499,1277,1277,0,0,1277,1,0,1,0,2,1,5,1,1970,2,526,0,0,0,0,176,0,0,4,2007,167000
526355170,20,95,13651,7,6,1973,1973,1115,1880,0,343,2223,2223,0,0,2223,1,0,2,0,3,1,8,2,1973,2,516,300,0,0,0,0,0,0,2,2007,244000
526355190,20,95,15865,8,6,1970,1970,0,351,823,1043,2217,2217,0,0,2217,1,0,2,0,4,1,8,1,1970,2,621,81,207,0,0,224,0,0,10,2007,268000
527110080,60,68,13869,6,6,1997,1997,0,182,0,612,794,794,676,0,1470,0,1,2,0,3,1,6,0,1997,2,388,0,75,0,0,0,0,0,7,2007,177000
527110120,60,57,8773,6,5,1997,1997,0,0,0,916,916,916,684,0,1600,0,0,2,1,3,1,7,1,1997,2,460,100,38,0,0,0,0,0,8,2007,169000
527110130,80,56,8872,6,5,1997,1997,0,0,0,384,384,754,630,0,1384,0,0,2,1,3,1,7,1,1997,2,390,0,0,0,0,0,0,0,3,2007,161500
527126030,120,41,5330,8,5,2000,2000,0,1196,0,298,1494,1652,0,0,1652,1,0,2,0,2,1,6,0,2000,2,499,96,48,0,0,0,0,0,8,2007,251000
527158090,80,68,10147,6,5,1994,1994,32,186,0,206,392,924,770,0,1694,0,0,2,1,3,1,7,1,1994,2,398,256,64,0,0,0,0,0,3,2007,160000
527161090,60,68,8637,6,5,1999,2000,0,871,0,52,923,947,767,0,1714,1,0,2,1,3,1,7,1,2000,2,451,256,48,0,0,0,0,0,4,2007,180000
527162080,60,63,7875,7,5,1996,1996,0,414,0,277,691,691,862,0,1553,0,0,2,1,3,1,6,0,1996,2,420,0,44,0,0,0,0,0,8,2007,178750
527162140,60,60,7500,6,5,1999,2003,0,0,0,938,938,957,1342,0,2299,0,0,3,1,5,1,7,1,1999,2,482,188,30,0,0,0,0,0,8,2007,204000
527163080,20,68,9556,7,5,1992,1993,52,0,0,1168,1168,1187,0,0,1187,0,0,2,0,3,1,6,0,1992,2,420,0,21,0,0,0,0,0,8,2007,160000
527165100,80,68,9125,7,5,1992,1992,170,0,0,384,384,812,670,0,1482,0,0,2,1,3,1,7,1,1992,2,392,100,25,0,0,0,0,0,7,2007,163900
527175130,20,160,18160,6,6,1964,1964,138,550,0,752,1302,1128,0,0,1128,1,0,1,0,3,1,6,1,1964,2,480,0,108,246,0,0,0,0,3,2007,154204
527182040,120,68,3696,8,5,1986,1986,0,0,0,1074,1074,1088,0,0,1088,0,0,1,1,2,1,5,0,1987,2,461,0,74,137,0,0,0,0,10,2007,170000
527184020,120,38,4740,8,5,1988,1988,0,248,0,918,1166,1179,0,0,1179,1,0,2,0,2,1,5,0,1988,2,480,0,108,0,0,135,0,0,10,2007,182000
527210060,20,86,14157,9,5,2005,2006,200,1249,0,673,1922,1922,0,0,1922,1,0,2,0,3,1,8,1,2005,3,676,178,51,0,0,0,0,0,7,2007,377426
527212060,60,98,12328,8,5,2005,2005,146,986,0,163,1149,1164,1377,0,2541,1,0,3,1,4,1,10,1,2005,3,729,120,32,0,0,0,0,0,7,2007,349265
527226040,190,195,41600,5,5,1969,1990,0,1047,0,53,1100,1424,0,0,1424,1,0,1,1,3,1,7,0,1969,3,828,144,0,0,0,0,0,0,11,2007,155000
527252050,120,61,8035,9,5,2006,2006,165,797,0,815,1612,1612,0,0,1612,1,0,2,0,2,1,6,1,2006,2,556,0,164,0,0,0,0,0,3,2007,319900
527256030,20,85,14082,8,5,2006,2006,945,1558,0,662,2220,2234,0,0,2234,1,0,1,1,1,1,7,1,2006,2,724,390,80,0,0,0,0,0,1,2007,441929
527256040,20,81,13870,10,5,2006,2007,250,1152,0,590,1742,2042,0,0,2042,1,0,2,0,3,1,8,1,2007,3,724,240,52,0,0,174,0,0,10,2007,455000
527301280,20,68,10960,6,5,1984,1984,0,256,0,1028,1284,1284,0,0,1284,1,0,2,0,3,1,5,0,1984,2,480,0,0,192,0,0,0,0,4,2007,174000
527302020,80,78,12090,6,7,1984,2003,74,0,0,585,585,1140,728,0,1868,0,0,3,1,3,1,7,1,1984,2,477,268,112,0,0,147,0,0,1,2007,178000
527302060,60,78,12090,7,7,1981,2003,306,321,0,404,725,725,754,0,1479,0,0,2,1,3,1,6,1,1981,2,484,167,72,0,0,0,0,0,3,2007,176000
527325090,60,61,11339,7,5,1979,1979,549,758,0,22,780,1085,845,0,1930,1,0,2,1,4,1,9,1,1979,2,481,192,72,0,0,0,0,0,3,2007,192000
527325110,60,92,11952,7,6,1977,1977,0,0,0,808,808,1161,808,0,1969,0,0,2,1,3,1,8,1,1977,2,534,0,0,0,0,276,0,0,11,2007,190000
527328020,80,68,10395,6,6,1978,1978,233,605,0,427,1032,1032,0,0,1032,0,1,2,0,3,1,6,1,1978,2,564,0,0,0,0,0,0,500,7,2007,148000
527353080,60,80,11584,7,6,1979,1979,96,315,110,114,539,1040,685,0,1725,0,0,2,1,3,1,6,1,1979,2,550,0,88,216,0,0,0,0,11,2007,197000
527357020,20,128,13001,6,5,1971,1971,176,492,121,1012,1625,1220,0,0,1220,0,1,2,0,2,1,6,1,1971,2,944,0,0,249,0,0,0,0,9,2007,170000
527359010,60,90,11700,6,6,1968,1968,365,384,175,143,702,1041,702,0,1743,0,1,1,2,3,1,7,1,1968,2,539,224,0,0,0,0,0,0,6,2007,175000
527359080,60,68,12384,7,7,1976,1976,233,0,0,793,793,1142,793,0,1935,0,0,2,1,3,1,7,1,1976,2,550,0,113,252,0,0,0,0,11,2007,197900
527402090,80,70,10500,5,7,1971,2005,82,349,0,23,372,576,533,0,1109,0,1,1,0,3,1,5,0,1971,1,288,35,0,0,0,0,0,0,12,2007,139000
527404050,20,66,7920,5,5,1970,2002,32,81,619,214,914,914,0,0,914,0,0,1,0,3,1,5,0,1970,1,368,120,0,0,0,0,0,0,10,2007,133000
527404100,20,61,9758,5,5,1971,1971,0,412,287,251,950,950,0,0,950,0,0,1,0,3,1,5,0,1981,1,280,0,0,0,0,0,0,0,7,2007,119500
527404140,20,70,8294,4,5,1971,1971,0,0,0,858,858,872,0,0,872,0,0,1,0,3,1,5,0,1974,4,480,0,0,0,0,0,0,0,6,2007,123000
527404150,20,68,7340,4,6,1971,1971,0,322,0,536,858,858,0,0,858,0,0,1,0,2,1,4,0,1979,1,684,0,0,0,0,0,0,0,6,2007,110000
527425025,20,68,17199,4,7,1961,1961,0,314,0,600,914,914,0,0,914,0,0,1,0,2,1,4,0,1961,1,270,140,0,0,0,0,0,0,7,2007,128000
527425140,20,60,9000,4,6,1971,1971,0,616,0,248,864,864,0,0,864,0,0,1,0,3,1,5,0,1974,2,528,0,0,0,0,0,0,0,5,2007,120500
527450220,160,21,2058,6,5,1973,1973,265,0,0,672,672,672,546,0,1218,0,0,1,1,4,1,7,0,1973,1,264,0,28,0,0,0,0,0,12,2007,113700
527451020,160,24,2016,5,5,1970,1970,304,0,0,630,630,630,672,0,1302,0,0,2,1,3,1,6,0,1970,2,440,0,0,0,0,0,0,0,4,2007,106000
527452100,120,68,4928,6,5,1976,1976,0,120,0,958,1078,958,0,0,958,0,0,2,0,2,1,5,1,1977,2,440,0,205,0,0,0,0,0,2,2007,128000
527453010,160,24,2308,6,6,1976,1976,0,556,0,248,804,804,744,0,1548,1,0,2,1,3,1,7,1,1976,2,440,48,0,0,0,0,0,0,7,2007,155000
527455250,20,65,7150,5,6,1966,1966,52,725,0,263,988,988,0,0,988,1,0,1,0,3,1,5,0,1974,1,360,0,0,0,0,0,0,0,11,2007,129250
528102050,20,96,12469,9,5,2006,2007,378,1151,0,639,1790,1816,0,0,1816,1,0,2,0,3,1,7,1,2007,3,730,186,36,0,0,0,0,0,8,2007,356000
528102090,20,90,11694,9,5,2007,2007,452,48,0,1774,1822,1828,0,0,1828,0,0,2,0,3,1,9,1,2007,3,774,0,108,0,0,260,0,0,7,2007,314813
528102130,20,93,12085,8,5,2007,2007,328,1004,0,730,1734,1734,0,0,1734,1,0,2,0,3,1,7,1,2007,3,928,0,0,0,0,0,0,0,11,2007,318000
528104010,20,110,14333,8,5,2007,2007,0,1518,0,590,2108,2122,0,0,2122,1,0,2,1,2,1,7,1,2007,3,938,130,142,0,0,0,0,0,11,2007,345474
528106040,20,107,14450,9,5,2006,2007,315,0,0,2121,2121,2121,0,0,2121,0,0,2,1,3,1,8,1,2007,3,732,124,98,0,0,142,0,0,5,2007,415298
528106060,60,110,13440,8,5,2006,2007,190,0,0,1108,1108,1148,1402,0,2550,0,0,2,1,4,1,11,1,2006,3,670,120,39,0,0,0,0,0,3,2007,338931
528110040,20,107,13891,9,5,2007,2007,456,1812,0,740,2552,2552,0,0,2552,1,0,2,0,3,1,8,2,2007,3,932,130,28,0,0,0,0,0,10,2007,479069
528110070,20,110,14226,8,5,2006,2006,375,0,0,1935,1935,1973,0,0,1973,0,0,2,0,3,1,9,1,2006,3,895,315,45,0,0,0,0,0,7,2007,395000
528110100,60,105,13693,9,5,2006,2006,772,0,0,2153,2153,2069,574,0,2643,0,0,2,1,3,1,9,1,2006,3,694,414,84,0,0,0,0,0,3,2007,380000
528112150,20,98,11428,8,5,2006,2006,248,0,0,1626,1626,1634,0,0,1634,0,0,2,0,3,1,7,1,2006,3,866,0,44,0,0,0,0,0,5,2007,250000
528114050,20,110,14977,8,5,2006,2007,304,1350,0,626,1976,1976,0,0,1976,1,0,2,0,2,1,7,1,2006,3,908,250,63,0,0,0,0,0,7,2007,440000
528118040,60,118,13654,9,5,2005,2006,365,0,0,1704,1704,1722,1036,0,2758,0,0,2,1,4,1,9,1,2005,3,814,282,55,0,0,0,0,0,5,2007,418000
528118050,20,59,17169,10,5,2007,2007,970,1684,0,636,2320,2290,0,0,2290,2,0,2,1,2,1,7,1,2007,3,1174,192,30,0,0,0,0,0,8,2007,500067
528120010,60,134,16659,8,5,2007,2008,0,0,0,1582,1582,1582,570,0,2152,0,0,2,1,3,1,7,1,2007,2,728,0,368,0,0,0,0,0,6,2007,260116
528144050,60,86,10562,8,5,2007,2007,300,1288,0,294,1582,1610,551,0,2161,1,0,1,1,3,1,8,1,2007,3,789,178,120,0,0,0,0,0,11,2007,325624
528150040,20,94,13615,9,5,2006,2006,510,0,0,1802,1802,1802,0,0,1802,0,0,2,1,3,1,7,1,2006,3,843,158,105,0,0,0,0,0,6,2007,372000
528150110,60,99,13069,8,5,2004,2004,502,0,0,1706,1706,1718,1238,0,2956,0,0,2,1,5,1,11,1,2004,3,916,194,50,0,0,0,0,0,8,2007,342000
528166150,60,110,14277,8,5,2003,2003,280,938,0,379,1317,1217,1168,0,2385,1,0,2,1,3,1,7,1,2003,3,818,192,228,0,0,0,0,0,1,2007,350000
528172030,60,68,12568,8,5,2007,2007,246,669,0,226,895,895,923,0,1818,1,0,2,1,3,1,8,1,2007,3,774,196,104,0,0,0,0,0,8,2007,281500
528172075,60,92,10732,8,5,2006,2007,0,0,0,1298,1298,1298,530,0,1828,0,0,2,1,3,1,7,0,2006,3,876,0,40,0,0,0,0,0,2,2007,250000
528174010,120,61,7577,6,5,2005,2006,256,20,0,1342,1362,1362,0,0,1362,0,0,2,0,2,1,6,1,2005,2,460,192,28,0,0,0,0,0,6,2007,194700
528174030,120,34,3903,6,5,2005,2006,182,1030,0,272,1302,1302,0,0,1302,1,0,1,1,1,1,5,1,2005,2,631,110,50,0,0,0,0,0,5,2007,200000
528174040,120,41,6289,6,5,2005,2006,256,762,0,600,1362,1362,0,0,1362,1,0,2,0,2,1,6,1,2005,2,460,192,28,0,0,0,0,0,6,2007,207000
528181060,120,34,4590,8,5,2006,2006,108,24,0,1530,1554,1554,0,0,1554,0,0,2,0,2,1,6,1,2006,2,627,156,73,0,0,0,0,0,8,2007,209500
528181070,120,34,4590,8,5,2006,2006,108,24,0,1530,1554,1554,0,0,1554,0,0,2,0,2,1,6,1,2006,2,627,156,73,0,0,0,0,0,5,2007,209500
528181080,120,44,6442,8,5,2006,2006,178,24,0,1346,1370,1370,0,0,1370,0,0,2,0,2,1,6,1,2006,2,484,120,49,0,0,0,0,0,10,2007,202500
528186050,120,48,7841,9,5,2005,2005,394,848,0,729,1577,1577,0,0,1577,1,0,2,0,2,1,6,1,2005,2,564,203,39,0,0,0,0,0,5,2007,280000
528186190,120,48,6240,8,5,2006,2006,176,24,0,1300,1324,1324,0,0,1324,0,0,2,0,2,1,6,1,2006,2,550,0,38,0,0,0,0,0,9,2007,221370
528218010,60,59,15810,6,5,2007,2007,0,0,0,768,768,768,728,0,1496,0,0,3,0,3,1,7,0,2007,2,572,100,0,0,0,0,0,0,5,2007,181755
528218020,60,65,10237,6,5,2005,2006,0,0,0,768,768,768,768,0,1536,0,0,2,1,3,1,6,1,2005,2,400,100,38,0,0,0,0,0,6,2007,176000
528218050,60,65,10237,6,5,2005,2007,0,0,0,783,783,783,701,0,1484,0,0,2,1,3,1,8,1,2005,2,393,0,72,0,0,0,0,0,7,2007,178900
528218100,60,58,13204,7,5,2006,2007,44,0,0,608,608,608,850,0,1458,0,0,2,0,3,1,6,0,2007,2,454,100,33,0,0,0,0,0,5,2007,168165
528221030,60,62,8857,6,5,2006,2006,0,0,0,738,738,738,757,0,1495,0,0,2,1,3,1,7,1,2006,2,440,100,30,0,0,0,0,0,3,2007,171925
528221050,20,88,12216,6,5,2005,2005,0,918,0,408,1326,1326,0,0,1326,1,0,2,0,3,1,6,0,2005,2,388,120,23,0,0,0,0,2000,6,2007,203000
528222040,20,73,8899,7,5,2007,2007,0,24,0,1316,1340,1340,0,0,1340,0,0,2,0,3,1,6,0,2007,2,396,100,30,0,0,0,0,0,8,2007,181134
528222080,60,64,7713,7,5,2007,2007,16,0,0,728,728,728,728,0,1456,0,0,2,1,3,1,7,0,2007,2,400,100,24,0,0,0,0,0,7,2007,177594
528228270,120,53,3922,7,5,2006,2007,72,0,0,1258,1258,1258,0,0,1258,0,0,2,0,2,1,6,1,2007,3,648,144,16,0,0,0,0,0,6,2007,172500
528228375,120,68,3621,8,5,2003,2003,72,1084,0,322,1406,1589,0,0,1589,1,0,2,0,2,1,7,1,2003,3,630,143,20,0,0,0,0,0,11,2007,226500
528228555,20,53,3710,7,5,2007,2007,16,0,0,1266,1266,1266,0,0,1266,0,0,2,0,2,1,6,1,2007,2,388,100,16,0,0,0,0,0,8,2007,185485
528231010,20,182,14572,7,5,2004,2004,0,1300,0,230,1530,1530,0,0,1530,1,0,2,0,3,1,7,1,2004,3,630,144,36,0,0,0,0,0,11,2007,259000
528231030,80,65,16219,7,5,2004,2005,0,779,0,56,835,1119,0,0,1119,1,0,2,0,2,1,5,0,2004,2,437,100,24,0,0,0,0,0,4,2007,188500
528235000,80,87,11084,7,5,2004,2004,0,192,0,192,384,744,630,0,1374,1,0,2,1,3,1,8,1,2004,2,400,100,0,0,0,0,0,0,6,2007,175000
528235160,60,59,11796,7,5,2004,2005,0,0,0,847,847,847,1112,0,1959,0,0,2,1,4,1,8,1,2004,2,434,100,48,0,0,0,0,0,7,2007,215000
528240020,60,62,8244,7,5,2004,2004,0,0,0,840,840,840,880,0,1720,0,0,2,1,3,1,7,1,2004,2,440,100,48,0,0,0,0,0,5,2007,183500
528250010,80,68,11950,7,5,2003,2003,0,0,0,384,384,754,640,0,1394,0,0,2,1,3,1,7,1,2003,2,400,100,0,0,0,0,0,0,10,2007,165500
528250070,60,63,7875,7,5,2003,2003,16,0,0,847,847,847,1101,0,1948,0,0,2,1,4,1,8,1,2003,2,434,0,48,0,0,0,0,0,7,2007,211000
528275110,60,68,8740,7,5,2002,2002,0,574,0,280,854,864,1131,0,1995,0,0,2,1,4,1,8,1,2002,2,435,264,48,0,0,0,0,0,7,2007,219500
528280110,60,62,7917,6,5,1999,2000,0,0,0,953,953,953,694,0,1647,0,0,2,1,3,1,7,1,1999,2,460,0,40,0,0,0,0,0,8,2007,175000
528280150,80,76,9967,7,5,2000,2000,0,0,0,384,384,774,656,0,1430,0,0,2,1,3,1,8,1,2000,2,400,100,0,0,0,0,0,0,12,2007,170000
528290060,60,68,7750,7,5,2003,2003,0,0,0,660,660,660,660,0,1320,0,0,2,1,3,1,6,0,2003,2,400,0,48,0,0,0,0,0,8,2007,162000
528294010,60,59,9649,6,5,1999,2000,0,0,0,941,941,961,683,0,1644,0,0,2,1,3,1,7,1,1999,2,460,460,42,0,0,0,0,0,5,2007,185000
528320050,60,160,15623,10,5,1996,1996,0,2096,0,300,2396,2411,2065,0,4476,1,0,3,1,4,1,10,2,1996,3,813,171,78,0,0,0,555,0,7,2007,745000
528322020,60,100,12191,8,5,1997,1998,515,1181,0,598,1779,1779,772,0,2551,1,0,2,1,4,1,8,2,1998,3,925,76,61,0,0,0,0,0,6,2007,384500
528326060,60,68,11000,8,5,2000,2000,72,0,0,969,969,997,1288,0,2285,0,0,2,1,4,1,8,1,2000,3,648,0,56,0,0,0,0,0,6,2007,248000
528340030,60,89,10557,9,5,1998,1998,422,672,0,736,1408,1671,1407,0,3078,1,0,2,1,4,1,9,1,1998,3,806,108,87,0,0,0,0,0,7,2007,410000
528344020,60,74,11002,8,5,1998,1999,0,1048,0,341,1389,1411,1171,0,2582,1,0,2,1,4,1,9,1,1998,3,758,286,60,0,0,0,0,0,1,2007,322500
528351010,60,104,21535,10,6,1994,1995,1170,1455,0,989,2444,2444,1872,0,4316,0,1,3,1,4,1,10,2,1994,3,832,382,50,0,0,0,0,0,1,2007,755000
528354060,60,92,9920,7,5,1996,1997,0,862,0,255,1117,1127,886,0,2013,1,0,2,1,3,1,8,1,1997,2,455,180,130,0,0,0,0,0,6,2007,269790
528354110,60,95,11787,7,5,1996,1997,594,719,0,660,1379,1383,1015,0,2398,1,0,2,1,3,1,8,1,1996,3,834,239,60,0,0,0,0,0,8,2007,315750
528364110,60,65,12257,8,5,1995,1995,513,56,64,1198,1318,1328,1203,0,2531,0,0,2,1,4,1,9,1,1995,3,752,222,98,0,0,0,0,0,11,2007,290000
528366070,60,88,11762,8,5,1992,1993,309,335,0,770,1105,1105,1097,0,2202,1,0,2,1,4,1,9,1,1992,2,517,0,65,0,0,144,0,0,9,2007,263000
528376010,60,82,9044,8,5,1996,1997,526,1225,0,100,1325,1335,1203,0,2538,0,0,2,1,4,1,8,1,1996,3,933,198,92,0,0,0,0,0,5,2007,330000
528427100,20,91,11830,8,5,2007,2007,164,1220,0,322,1542,1542,0,0,1542,1,0,2,0,3,1,6,1,2007,3,852,168,110,0,0,0,0,0,7,2007,260261
528429090,20,84,11670,9,5,2006,2006,302,0,0,1905,1905,1905,0,0,1905,0,0,2,0,3,1,8,1,2006,3,788,0,191,0,0,0,0,0,3,2007,320000
528429110,20,49,15256,8,5,2007,2007,84,929,0,556,1485,1464,0,0,1464,1,0,2,0,3,1,6,0,2007,3,754,168,160,0,0,0,0,0,8,2007,282922
528431030,20,76,10612,8,5,2006,2006,248,28,0,1496,1524,1534,0,0,1534,0,0,2,0,3,1,7,1,2006,2,484,168,46,0,0,0,0,0,1,2007,215000
528431040,20,98,12291,10,5,2007,2007,754,1572,0,394,1966,1966,0,0,1966,1,0,2,0,1,1,6,1,2007,3,1092,76,52,0,0,0,0,0,10,2007,419005
528431050,20,116,13501,8,5,2006,2006,208,63,0,1560,1623,1636,0,0,1636,1,0,2,0,3,1,8,1,2006,3,865,0,60,0,0,0,0,0,6,2007,255000
528435040,20,79,9416,7,5,2007,2007,205,1126,0,600,1726,1726,0,0,1726,1,0,2,0,3,1,8,1,2007,3,786,171,138,0,0,266,0,0,9,2007,311872
528439040,20,74,8847,8,5,2005,2005,148,769,0,769,1538,1538,0,0,1538,1,0,2,0,3,1,7,0,2005,2,484,146,40,0,0,0,0,0,12,2007,260000
528439050,20,76,9158,8,5,2007,2007,140,0,0,1496,1496,1496,0,0,1496,0,0,2,0,3,1,7,0,2007,2,474,168,130,0,0,0,0,0,6,2007,225000
528439080,20,70,8251,7,5,2005,2006,143,778,0,716,1494,1506,0,0,1506,1,0,2,0,3,1,7,1,2005,2,672,192,35,0,0,0,0,0,4,2007,249000
528445020,60,70,9605,7,5,2006,2006,0,0,0,982,982,982,995,0,1977,0,0,2,1,3,1,7,0,2006,3,574,240,53,0,0,0,0,0,7,2007,250000
528445070,60,75,8778,8,5,2006,2006,0,0,0,1302,1302,1302,528,0,1830,0,0,2,1,3,1,7,0,2006,3,859,0,40,0,0,0,0,0,3,2007,221300
528456190,20,72,8640,8,5,2007,2007,0,24,0,1314,1338,1338,0,0,1338,0,0,2,0,3,1,6,0,2007,2,598,0,141,0,0,0,0,0,11,2007,208900
528456230,20,75,9000,7,5,2006,2007,0,0,0,1335,1335,1335,0,0,1335,0,0,2,0,3,1,6,0,2007,2,575,0,210,0,0,0,0,0,6,2007,210400
528458080,60,72,8640,8,5,2007,2007,0,350,0,546,896,896,896,0,1792,0,0,2,1,3,1,8,0,2007,2,590,184,96,0,0,0,0,0,11,2007,255000
528458090,60,81,10411,5,5,2007,2007,0,0,0,725,725,725,863,0,1588,0,0,3,0,3,1,8,0,2007,2,561,0,0,0,0,0,0,0,7,2007,212109
528458120,60,75,9000,8,5,2006,2006,0,0,0,1088,1088,1088,871,0,1959,0,0,2,1,3,1,8,1,2006,3,1025,208,46,0,0,0,0,0,12,2007,270000
528458150,60,112,12217,8,5,2007,2007,0,745,0,210,955,955,925,0,1880,1,0,2,1,3,1,8,1,2007,3,880,168,127,0,0,0,0,0,12,2007,310013
528480020,60,84,10207,7,6,2007,2007,0,0,0,874,874,874,887,0,1761,0,0,3,0,3,1,7,0,2007,2,578,144,105,0,0,0,0,0,8,2007,227875
528482010,20,100,11824,8,5,2006,2006,298,0,0,1685,1685,1685,0,0,1685,0,0,2,0,2,1,5,1,2006,3,658,112,63,0,0,0,0,0,4,2007,253000
528482030,60,85,10625,6,5,2004,2004,353,0,0,1158,1158,1158,1285,0,2443,0,0,2,1,4,1,9,1,2004,3,744,193,127,0,0,0,0,0,6,2007,265000
528482090,60,102,11143,8,5,2004,2005,0,0,0,1580,1580,1580,886,0,2466,0,0,3,0,4,1,8,1,2004,2,610,159,214,0,0,0,0,0,12,2007,340000
531363020,20,63,7500,6,5,2006,2007,0,0,0,1100,1100,1100,0,0,1100,0,0,1,1,3,1,6,0,1979,0,0,0,136,0,0,0,0,0,6,2007,146000
531363040,20,63,7500,7,5,2006,2006,0,0,0,1143,1143,1143,0,0,1143,0,0,1,1,3,1,5,0,1979,0,0,0,55,0,0,0,0,0,10,2007,147000
531380110,60,70,8462,6,5,1994,1994,105,814,0,114,928,936,785,0,1721,0,1,2,1,3,1,7,0,1994,2,471,300,87,0,0,0,0,0,7,2007,201000
531384070,60,68,11613,6,5,1993,1997,0,480,0,384,864,920,900,0,1820,0,0,2,1,3,1,7,0,1993,2,492,144,85,0,0,0,0,0,5,2007,191750
531385070,20,65,8450,7,5,2000,2001,108,0,0,1349,1349,1349,0,0,1349,0,0,2,0,3,1,6,0,2000,2,539,120,55,0,0,0,0,0,12,2007,179000
531453140,85,68,9180,5,7,1983,1983,0,747,93,0,840,884,0,0,884,1,0,1,0,2,1,5,0,1983,2,504,240,0,0,0,0,0,0,12,2007,144000
532353120,20,64,6285,5,5,1977,1977,0,138,351,405,894,894,0,0,894,1,0,1,0,2,1,5,0,1979,1,308,192,0,0,0,0,0,0,3,2007,120750
532354060,20,70,7420,5,5,1962,1962,0,417,0,640,1057,1057,0,0,1057,0,0,1,0,3,1,6,0,1977,2,576,0,0,0,0,0,0,0,4,2007,132000
532354070,20,68,7758,5,7,1962,2001,0,588,0,411,999,999,0,0,999,1,0,1,0,3,1,6,0,1963,1,264,0,132,0,0,0,0,0,3,2007,132500
532376090,20,40,13673,5,5,1962,1962,0,0,0,1140,1140,1696,0,0,1696,0,0,1,1,3,1,8,1,1962,1,349,0,30,0,0,0,0,0,3,2007,143900
532377050,20,84,7476,5,7,1968,1968,0,812,0,228,1040,1040,0,0,1040,1,0,1,1,3,1,5,0,1991,2,686,188,0,0,0,0,0,0,6,2007,145000
532377140,20,68,9945,5,5,1961,1961,57,827,0,161,988,988,0,0,988,1,0,1,0,3,1,5,0,1963,2,572,0,0,0,0,0,0,0,10,2007,128500
532477040,60,68,17542,7,7,1974,2003,0,125,1031,36,1192,1516,651,0,2167,1,0,2,1,3,1,9,2,1974,2,518,220,47,0,0,0,0,0,7,2007,294000
532479050,20,44,10751,5,5,1974,1974,44,787,0,250,1037,1037,0,0,1037,1,0,1,0,2,1,5,0,1974,2,431,136,47,0,0,0,0,0,8,2007,129000
532479120,85,68,16647,5,5,1975,1981,0,1390,0,0,1390,1701,0,0,1701,1,0,2,0,3,1,6,2,1975,2,611,0,0,0,0,0,0,0,1,2007,171000
533120030,60,68,9572,8,5,1990,1990,336,482,0,971,1453,1453,1357,0,2810,0,0,2,1,4,1,9,1,1990,2,750,500,0,0,0,0,0,0,6,2007,302000
533206060,120,80,3523,8,5,2006,2007,30,60,0,1081,1141,1151,0,0,1151,1,0,2,0,2,1,5,0,2006,2,484,0,60,0,0,0,0,0,2,2007,166000
533206070,120,32,3784,8,5,2006,2007,36,60,0,1451,1511,1565,0,0,1565,1,0,2,0,2,1,5,0,2006,2,476,0,120,0,0,0,0,0,2,2007,193800
533208020,120,40,3606,7,5,2006,2007,0,937,0,415,1352,1352,0,0,1352,1,0,2,0,2,1,5,1,2006,2,466,0,241,0,0,0,0,0,8,2007,194000
533208040,120,35,4274,7,5,2006,2007,0,1106,0,135,1241,1241,0,0,1241,1,0,1,1,1,1,4,0,2007,2,569,0,116,0,0,0,0,0,11,2007,199900
533213130,160,24,2280,6,5,1999,1999,342,565,0,179,744,757,744,0,1501,1,0,2,1,3,1,6,1,1999,2,440,0,0,0,0,0,0,0,9,2007,176500
533221060,160,24,2117,6,5,2000,2000,216,417,0,339,756,769,804,0,1573,0,0,2,1,3,1,4,0,2000,2,440,0,32,0,0,0,0,0,9,2007,177000
533221100,160,68,2117,6,5,2000,2000,456,436,0,320,756,769,756,0,1525,0,0,2,1,3,1,5,1,2000,2,440,0,0,0,0,0,0,0,6,2007,177000
533223050,160,68,5105,7,5,2004,2004,0,239,0,312,551,551,551,0,1102,0,0,2,1,2,1,4,0,2004,2,480,0,60,0,0,0,0,0,3,2007,148800
533241030,60,66,7399,7,5,1997,1998,1600,649,0,326,975,975,975,0,1950,0,0,2,1,3,1,7,1,1997,2,576,0,10,0,0,198,0,0,6,2007,239000
533242080,20,73,7321,7,5,1999,2000,0,0,0,1339,1339,1358,0,0,1358,0,0,2,0,3,1,5,0,1999,2,625,176,174,0,0,0,0,0,12,2007,204000
