"PID","MS.SubClass","MS.Zoning","Lot.Frontage","Lot.Area","Street","Alley","Lot.Shape","Land.Contour","Utilities","Lot.Config","Land.Slope","Neighborhood","Condition.1","Condition.2","Bldg.Type","House.Style","Overall.Qual","Overall.Cond","Year.Built","Year.Remod.Add","Roof.Style","Roof.Matl","Exterior.1st","Exterior.2nd","Mas.Vnr.Type","Mas.Vnr.Area","Exter.Qual","Exter.Cond","Foundation","Bsmt.Qual","Bsmt.Cond","Bsmt.Exposure","BsmtFin.Type.1","BsmtFin.SF.1","BsmtFin.Type.2","BsmtFin.SF.2","Bsmt.Unf.SF","Total.Bsmt.SF","Heating","Heating.QC","Central.Air","Electrical","X1st.Flr.SF","X2nd.Flr.SF","Low.Qual.Fin.SF","Gr.Liv.Area","Bsmt.Full.Bath","Bsmt.Half.Bath","Full.Bath","Half.Bath","Bedroom.AbvGr","Kitchen.AbvGr","Kitchen.Qual","TotRms.AbvGrd","Functional","Fireplaces","Fireplace.Qu","Garage.Type","Garage.Yr.Blt","Garage.Finish","Garage.Cars","Garage.Area","Garage.Qual","Garage.Cond","Paved.Drive","Wood.Deck.SF","Open.Porch.SF","Enclosed.Porch","X3Ssn.Porch","Screen.Porch","Pool.Area","Pool.QC","Fence","Misc.Feature","Misc.Val","Mo.Sold","Yr.Sold","Sale.Type","Sale.Condition","SalePrice"
533250110,120,"RL",22,11064,"Pave","Grvl","IR2","Lvl","AllPub","CulDSac","Gtl","Veenker","Norm","Norm","TwnhsE","1Story",8,5,1995,1995,"Hip","CompShg","BrkFace","BrkFace","None",0,"Gd","TA","PConc","Gd","TA","Gd","LwQ",560,"GLQ",670,0,1230,"GasA","Ex","Y","SBrkr",1239,0,0,1239,1,0,1,1,1,1,"Gd",4,"Typ",1,"Fa","Attchd",1995,"Fin",2,477,"TA","TA","Y",172,24,0,0,0,0,"Gd","MnPrv","Shed",0,8,2008,"WD ","Normal",217500
533250160,120,"RL",32,10846,"Pave","Grvl","IR1","Lvl","AllPub","CulDSac","Gtl","Veenker","Norm","Norm","TwnhsE","1Story",8,5,1993,1993,"Gable","CompShg","BrkFace","BrkFace","None",0,"Gd","TA","PConc","Gd","TA","Gd","GLQ",1619,"Unf",0,100,1719,"GasA","Ex","Y","SBrkr",1719,0,0,1719,2,0,1,1,1,1,"Gd",6,"Typ",2,"Gd","Attchd",1993,"Fin",2,473,"TA","TA","Y",122,30,0,0,0,0,"Gd","MnPrv","Shed",0,5,2008,"Con","Normal",324000
533350090,60,"RL",68,24572,"Pave","Grvl","IR1","Lvl","AllPub","CulDSac","Gtl","Veenker","Norm","Norm","1Fam","2Story",9,3,1977,1977,"Mansard","CompShg","Wd Sdng","Wd Sdng","BrkFace",1050,"Gd","Gd","CBlock","Gd","TA","No","GLQ",410,"Unf",0,584,994,"GasA","TA","Y","SBrkr",1599,1345,0,2944,0,0,2,2,3,1,"Gd",9,"Typ",1,"Gd","Attchd",1977,"RFn",3,864,"TA","TA","Y",140,70,16,0,0,0,"Gd","MnPrv","Shed",0,6,2008,"WD ","Family",150000
534104100,60,"FV",68,7500,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",7,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,952,952,"GasA","Ex","Y","SBrkr",952,860,0,1812,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd",2002,"RFn",2,469,"TA","TA","Y",144,112,0,0,0,0,"Gd","MnPrv","Shed",0,4,2008,"WD ","Normal",205000
534126090,20,"RL",80,10400,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",7,6,1970,1970,"Hip","CompShg","Plywood","Plywood","BrkFace",288,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",0,1304,1304,"GasA","Gd","Y","SBrkr",1682,0,0,1682,0,0,2,0,3,1,"TA",7,"Typ",1,"Gd","Attchd",1970,"Unf",2,530,"TA","TA","Y",98,0,0,0,0,0,"Gd","MnPrv","Shed",0,5,2008,"WD ","Normal",174000
534127230,20,"RL",85,11050,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,5,1968,1968,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","Rec",301,"Unf",0,1439,1740,"GasA","Fa","Y","SBrkr",1740,0,0,1740,0,0,1,1,4,1,"TA",8,"Typ",1,"TA","Attchd",1968,"RFn",2,512,"TA","TA","Y",25,0,0,0,192,0,"Gd","GdWo","Shed",0,10,2008,"WD ","Family",150000
534128050,20,"RL",80,11040,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,7,1971,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",144,"Gd","Gd","CBlock","TA","TA","No","ALQ",656,"Unf",0,602,1258,"GasA","Ex","Y","SBrkr",1258,0,0,1258,0,1,2,0,3,1,"Gd",5,"Typ",0,"Gd","Attchd",1971,"RFn",2,528,"TA","TA","Y",55,0,0,216,0,0,"Gd","MnPrv","Shed",0,10,2008,"COD","Abnorml",145000
534129060,20,"RL",68,15387,"Pave","Grvl","IR1","Lvl","AllPub","CulDSac","Gtl","NWAmes","Norm","Norm","1Fam","1Story",7,7,1967,1967,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",603,"BLQ",294,723,1620,"GasA","Ex","Y","SBrkr",1620,0,0,1620,0,0,2,0,4,1,"Gd",8,"Typ",1,"Gd","Attchd",1967,"Unf",2,578,"TA","TA","Y",0,62,192,0,0,0,"Gd","MnPrv","Shed",450,8,2008,"WD ","Normal",215000
534175140,90,"RL",75,9750,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","RRAn","Norm","Duplex","1Story",5,6,1965,1965,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1625,1625,"GasA","Ex","Y","SBrkr",1625,0,0,1625,0,0,2,0,4,2,"TA",8,"Typ",0,"Gd","Detchd",1965,"Unf",2,484,"TA","TA","Y",0,0,0,0,0,0,"Gd","MnPrv","Shed",0,8,2008,"ConLD","Normal",140500
534201240,60,"RL",73,8814,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Feedr","Norm","1Fam","2Story",5,6,1968,1968,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","LwQ",732,"Unf",0,0,732,"GasA","Ex","Y","SBrkr",732,732,0,1464,0,0,1,1,4,1,"TA",7,"Typ",0,"Gd","Attchd",1968,"Unf",2,470,"TA","TA","Y",0,40,0,0,0,0,"Gd","MnPrv","Shed",0,6,2008,"WD ","Normal",141000
534202130,20,"RL",72,8872,"Pave","Grvl","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,8,1965,2008,"Gable","CompShg","VinylSd","VinylSd","BrkFace",300,"TA","TA","CBlock","TA","TA","No","ALQ",595,"Unf",0,317,912,"GasA","Ex","Y","SBrkr",912,0,0,912,1,0,1,0,2,1,"Gd",5,"Typ",0,"Gd","Detchd",1992,"Unf",2,576,"TA","TA","Y",0,240,0,0,0,0,"Gd","MnPrv","Shed",0,12,2008,"WD ","Normal",147000
534225110,90,"RL",72,11072,"Pave","Grvl","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","Duplex","1Story",5,5,1965,1965,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1728,1728,"GasA","TA","Y","SBrkr",1728,0,0,1728,0,0,2,0,6,2,"TA",10,"Typ",0,"Gd","Detchd",1987,"Unf",2,576,"TA","TA","Y",0,0,0,0,0,0,"Gd","MnPrv","Shed",0,11,2008,"WD ","Normal",145000
534225120,90,"RL",74,13101,"Pave","Grvl","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","Duplex","1Story",5,5,1965,1965,"Gable","CompShg","HdBoard","HdBoard","BrkFace",108,"TA","TA","CBlock","TA","TA","No","LwQ",231,"Unf",0,1497,1728,"GasA","TA","Y","SBrkr",1728,0,0,1728,0,0,2,0,6,2,"TA",10,"Typ",0,"Gd","Detchd",1987,"Unf",2,576,"TA","TA","Y",0,0,0,0,0,0,"Gd","MnPrv","Shed",0,11,2008,"WD ","Normal",142600
534250010,90,"RL",87,9246,"Pave","Grvl","IR1","Lvl","AllPub","Inside","Gtl","NWAmes","Feedr","Norm","Duplex","1Story",5,5,1973,1973,"Gable","CompShg","Plywood","Plywood","BrkFace",564,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1656,1656,"GasA","TA","Y","SBrkr",1656,0,0,1656,0,0,2,0,4,2,"TA",8,"Typ",0,"Gd","Detchd",1973,"Unf",2,506,"TA","TA","Y",0,211,0,0,0,0,"Gd","MnPrv","Shed",0,11,2008,"WD ","Normal",135000
534250335,60,"RL",68,13355,"Pave","Grvl","IR1","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","2Story",7,6,1971,1971,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Gd","Gd","No","ALQ",583,"Unf",0,242,825,"GasA","TA","Y","SBrkr",845,825,0,1670,0,0,1,1,4,1,"TA",7,"Typ",0,"Gd","Attchd",1971,"Fin",2,464,"TA","TA","Y",0,0,0,0,0,0,"Gd","MnPrv","Shed",0,5,2008,"WD ","Normal",170000
534250370,60,"RL",68,8963,"Pave","Grvl","IR1","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","2Story",8,9,1976,1996,"Hip","CompShg","VinylSd","VinylSd","BrkFace",289,"Ex","Gd","CBlock","TA","Gd","No","GLQ",575,"ALQ",80,487,1142,"GasA","Ex","Y","SBrkr",1175,1540,0,2715,0,1,3,1,4,1,"Gd",11,"Typ",2,"TA","BuiltIn",1994,"Fin",2,831,"TA","TA","Y",0,204,0,0,0,0,"Gd","MnPrv","Shed",0,7,2008,"WD ","Normal",299800
534250410,60,"RL",76,9120,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","2Story",6,6,1974,1974,"Hip","CompShg","HdBoard","HdBoard","BrkFace",270,"Gd","TA","CBlock","TA","TA","No","ALQ",442,"Unf",0,459,901,"GasA","TA","Y","SBrkr",943,933,0,1876,0,0,2,1,4,1,"Gd",8,"Typ",1,"TA","Attchd",1974,"RFn",2,540,"Gd","TA","Y",0,69,0,0,0,0,"Gd","MnPrv","Shed",0,7,2008,"WD ","Normal",185000
534252270,60,"RL",68,9900,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Feedr","Norm","1Fam","2Story",7,5,1968,1968,"Gable","CompShg","MetalSd","MetalSd","BrkFace",342,"TA","TA","CBlock","TA","TA","No","BLQ",552,"Unf",0,280,832,"GasA","Gd","Y","SBrkr",1098,880,0,1978,0,0,2,1,4,1,"TA",9,"Typ",1,"Gd","Attchd",1968,"RFn",2,486,"TA","TA","Y",0,43,0,0,0,0,"Gd","GdPrv","Shed",0,4,2008,"WD ","Normal",176000
534276190,20,"RL",74,7785,"Pave","Grvl","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1956,1956,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","Slab","TA","TA","No","GLQ",0,"Unf",0,0,0,"GasA","TA","Y","SBrkr",1014,0,0,1014,0,0,1,0,2,1,"TA",6,"Typ",0,"Gd","Attchd",1956,"RFn",1,267,"TA","TA","Y",0,0,40,0,200,0,"Gd","GdWo","Shed",0,3,2008,"WD ","Normal",98000
534277060,20,"RL",77,8593,"Pave","Grvl","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,6,1957,1957,"Hip","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Rec",288,"Unf",0,619,907,"GasA","Ex","Y","SBrkr",907,0,0,907,0,0,1,0,3,1,"TA",5,"Typ",0,"Gd","Detchd",1964,"Unf",1,352,"TA","TA","Y",0,0,0,0,0,0,"Gd","MnPrv","Shed",0,7,2008,"WD ","Normal",109008
534400060,20,"RL",100,10175,"Pave","Grvl","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,5,1964,1964,"Gable","CompShg","HdBoard","Plywood","BrkFace",272,"TA","TA","CBlock","TA","TA","No","BLQ",490,"Unf",0,935,1425,"GasA","Gd","Y","SBrkr",1425,0,0,1425,0,0,2,0,3,1,"TA",7,"Typ",1,"Gd","Attchd",1964,"RFn",2,576,"TA","TA","Y",0,0,0,407,0,0,"Gd","MnPrv","Shed",0,7,2008,"WD ","Normal",180500
534401130,80,"RL",82,9020,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",6,7,1966,1966,"Gable","CompShg","HdBoard","HdBoard","BrkFace",183,"TA","TA","CBlock","TA","TA","Gd","Rec",312,"ALQ",539,276,1127,"GasA","TA","Y","SBrkr",1165,0,0,1165,1,0,1,1,3,1,"TA",6,"Typ",0,"Gd","Attchd",1966,"RFn",2,490,"Gd","Gd","Y",0,129,0,0,0,0,"Gd","GdPrv","Shed",0,5,2008,"WD ","Normal",174900
534403050,20,"RL",75,8250,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,7,1964,1964,"Hip","CompShg","HdBoard","HdBoard","Stone",260,"TA","TA","CBlock","Gd","TA","No","Rec",787,"Unf",0,305,1092,"GasA","Ex","Y","SBrkr",1092,0,0,1092,1,0,1,0,3,1,"TA",6,"Typ",0,"Gd","Attchd",1964,"RFn",2,504,"TA","Gd","Y",0,0,0,0,0,0,"Gd","MnPrv","Shed",0,7,2008,"WD ","Normal",145000
534403080,80,"RL",85,9350,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",5,8,1965,1999,"Gable","CompShg","BrkFace","BrkFace","None",0,"TA","Gd","PConc","TA","TA","Gd","ALQ",633,"Unf",0,586,1219,"GasA","Gd","Y","SBrkr",1265,0,0,1265,0,1,2,0,3,1,"Gd",6,"Typ",1,"Gd","Attchd",1965,"RFn",2,502,"TA","TA","Y",0,92,0,96,0,0,"Gd","MnPrv","Shed",0,10,2008,"WD ","Normal",179900
534427040,20,"RL",80,10721,"Pave","Grvl","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,6,1959,1959,"Hip","CompShg","HdBoard","HdBoard","Stone",243,"Gd","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1252,1252,"GasA","Ex","Y","SBrkr",1252,0,0,1252,0,0,1,0,3,1,"Gd",7,"Typ",0,"Gd","Detchd",1960,"Unf",2,528,"TA","TA","Y",0,39,0,0,0,0,"Gd","MnPrv","Shed",0,10,2008,"WD ","Normal",142000
534428020,20,"RL",68,12493,"Pave","Grvl","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,5,1960,1960,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","TA","TA","No","ALQ",419,"Rec",306,375,1100,"GasA","TA","Y","SBrkr",1100,0,0,1100,1,0,1,0,3,1,"TA",6,"Typ",1,"Po","Attchd",1960,"RFn",1,312,"TA","TA","Y",355,0,0,0,0,0,"Gd","GdWo","Shed",0,4,2008,"WD ","Normal",141000
534428100,20,"RL",68,11332,"Pave","Grvl","IR1","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1960,2000,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",528,"Unf",0,590,1118,"GasA","Ex","Y","SBrkr",1118,0,0,1118,1,0,1,0,3,1,"Gd",6,"Typ",0,"Gd","Attchd",1960,"RFn",1,264,"TA","TA","Y",290,0,0,0,0,0,"Gd","MnPrv","Shed",0,8,2008,"WD ","Normal",153000
534451080,20,"RL",68,6627,"Pave","Grvl","IR1","Lvl","AllPub","Corner","Gtl","BrkSide","Feedr","Norm","1Fam","1Story",3,6,1949,1950,"Hip","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","GLQ",0,"Unf",0,0,0,"Floor","TA","N","SBrkr",720,0,0,720,0,0,1,0,2,1,"TA",4,"Typ",0,"Gd","Detchd",1955,"Unf",1,287,"TA","Fa","Y",0,0,0,0,0,0,"Gd","MnPrv","Shed",0,7,2008,"WD ","Normal",72500
534451170,30,"RL",56,4130,"Pave","Grvl","IR1","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story",3,6,1935,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,270,270,"GasA","Gd","Y","SBrkr",729,0,0,729,0,0,1,0,2,1,"TA",5,"Maj2",0,"Gd","Attchd",1979,"Unf",0,0,"TA","TA","N",0,0,0,0,0,0,"Gd","MnPrv","Shed",0,7,2008,"WD ","Normal",52000
534453140,70,"RL",50,4882,"Pave","Grvl","IR1","Bnk","AllPub","Inside","Mod","BrkSide","RRAn","Feedr","1Fam","2Story",4,7,1937,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","PConc","TA","TA","No","Rec",120,"Unf",0,228,348,"GasA","TA","Y","SBrkr",453,453,0,906,0,0,1,0,2,1,"TA",5,"Typ",0,"Gd","Basment",1937,"Unf",1,231,"Fa","TA","Y",0,0,0,0,0,0,"Gd","MnPrv","Shed",0,9,2008,"WD ","Normal",87000
534455030,20,"RL",80,9600,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1960,1960,"Gable","CompShg","MetalSd","MetalSd","BrkFace",203,"Fa","Fa","CBlock","TA","TA","No","Rec",658,"Unf",0,638,1296,"GasA","TA","Y","SBrkr",1496,0,0,1496,0,0,2,0,3,1,"Gd",6,"Typ",0,"Gd","Attchd",1960,"RFn",2,450,"TA","TA","Y",0,22,0,0,0,0,"Gd","MnPrv","Shed",0,2,2008,"WD ","Normal",141500
534477080,50,"RL",80,9600,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1.5Fin",6,5,1950,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",280,"Unf",0,752,1032,"GasA","TA","Y","FuseA",1032,220,0,1252,0,0,1,0,3,1,"TA",6,"Typ",0,"Gd","Attchd",1950,"Unf",1,288,"TA","TA","Y",0,0,96,0,0,0,"Gd","MnPrv","Shed",0,4,2008,"WD ","Abnorml",119000
534477270,80,"RL",80,9600,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",6,6,1955,1996,"Hip","CompShg","AsbShng","AsbShng","None",0,"TA","TA","CBlock","TA","TA","Av","BLQ",831,"Unf",0,161,992,"GasA","Gd","Y","SBrkr",1661,0,0,1661,1,0,1,0,3,1,"Gd",8,"Typ",1,"TA","BuiltIn",1955,"RFn",1,377,"TA","TA","Y",0,28,0,0,178,0,"Gd","MnPrv","Shed",0,10,2008,"WD ","Normal",165500
534479150,20,"RL",63,7584,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Artery","Norm","1Fam","1Story",5,5,1953,1953,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",88,"TA","TA","CBlock","TA","TA","No","LwQ",531,"Unf",0,505,1036,"GasA","Ex","Y","SBrkr",1036,0,0,1036,0,0,1,0,3,1,"TA",5,"Typ",0,"Gd","Attchd",1953,"RFn",1,312,"TA","TA","Y",120,24,0,0,0,0,"Gd","MnPrv","Shed",0,6,2008,"WD ","Normal",112900
535105030,20,"RL",75,7875,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1961,1961,"Gable","CompShg","VinylSd","VinylSd","BrkFace",136,"TA","TA","CBlock","TA","TA","No","Rec",572,"Unf",0,572,1144,"GasA","Gd","Y","SBrkr",1144,0,0,1144,1,0,1,0,3,1,"TA",6,"Typ",0,"Gd","Attchd",1961,"Unf",2,456,"TA","TA","Y",0,0,0,0,0,0,"Gd","GdWo","Shed",0,9,2008,"WD ","Normal",139950
535105060,20,"RL",80,8400,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,9,1962,2005,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",237,"Gd","Gd","CBlock","TA","TA","No","Unf",0,"Unf",0,1319,1319,"GasA","TA","Y","SBrkr",1537,0,0,1537,1,0,1,1,3,1,"Gd",7,"Typ",1,"Gd","Attchd",1962,"RFn",2,462,"TA","TA","Y",0,36,0,0,0,0,"Gd","GdPrv","Shed",0,7,2008,"COD","Abnorml",174000
535105090,80,"RL",101,9150,"Pave","Grvl","IR1","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","SLvl",6,5,1962,1962,"Gable","Tar&Grv","Plywood","Plywood","BrkFace",305,"TA","TA","CBlock","Gd","TA","Gd","GLQ",371,"Unf",0,728,1099,"GasA","Gd","Y","SBrkr",1431,0,0,1431,0,1,1,0,3,1,"TA",6,"Typ",1,"Gd","Basment",1962,"RFn",1,296,"TA","TA","Y",64,110,0,0,0,0,"Gd","MnPrv","Shed",0,12,2008,"WD ","Normal",165000
535126140,60,"RL",90,14670,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","2Story",6,7,1966,1999,"Gable","CompShg","VinylSd","VinylSd","BrkFace",410,"Gd","Gd","CBlock","TA","TA","No","BLQ",575,"Unf",0,529,1104,"GasA","Ex","Y","SBrkr",1104,884,0,1988,0,0,2,1,4,1,"Gd",9,"Typ",1,"Gd","Attchd",1966,"RFn",2,480,"TA","TA","Y",0,230,0,0,0,0,"Gd","MnPrv","Shed",0,8,2008,"WD ","Normal",227000
535150210,20,"RL",68,7390,"Pave","Grvl","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1955,1955,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",151,"TA","TA","CBlock","TA","TA","No","ALQ",902,"Unf",0,196,1098,"GasA","TA","Y","SBrkr",1098,0,0,1098,1,0,1,0,3,1,"TA",6,"Typ",0,"Gd","Attchd",1955,"Unf",1,260,"TA","TA","Y",0,0,0,0,0,0,"Gd","MnPrv","Shed",0,7,2008,"WD ","Normal",135000
535150280,20,"RL",71,9204,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1963,1963,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",25,"Rec",872,247,1144,"GasA","TA","Y","SBrkr",1144,0,0,1144,1,0,1,1,3,1,"TA",6,"Typ",0,"Gd","Detchd",1962,"Unf",1,336,"TA","TA","Y",0,88,0,0,0,0,"Gd","MnPrv","Shed",0,8,2008,"COD","Normal",124000
535151160,20,"RL",70,7763,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1962,1980,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","TA","No","Rec",504,"BLQ",108,319,931,"GasA","TA","Y","SBrkr",1283,0,0,1283,1,0,1,0,3,1,"TA",6,"Typ",0,"Gd","Detchd",1980,"Unf",2,506,"TA","TA","Y",0,0,0,0,0,0,"Gd","MnPrv","Shed",0,10,2008,"WD ","Normal",140000
535152200,20,"RL",74,8856,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,4,1957,1957,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",143,"TA","TA","CBlock","TA","TA","No","ALQ",621,"LwQ",52,503,1176,"GasA","TA","Y","SBrkr",1176,0,0,1176,1,0,1,0,3,1,"TA",6,"Typ",2,"Gd","Attchd",1957,"RFn",1,292,"TA","TA","Y",0,88,0,0,95,0,"Gd","MnPrv","Shed",0,5,2008,"WD ","Normal",136500
535176100,20,"RL",90,13200,"Pave","Grvl","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Feedr","Norm","1Fam","1Story",6,6,1958,1958,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",187,"TA","TA","CBlock","TA","TA","No","LwQ",958,"Unf",0,437,1395,"GasA","Ex","Y","SBrkr",1570,0,0,1570,1,0,1,0,3,1,"TA",5,"Typ",1,"TA","Attchd",1958,"RFn",2,441,"TA","TA","Y",490,0,0,0,0,0,"Gd","MnPrv","Shed",0,5,2008,"WD ","Normal",166800
535178060,20,"RL",72,9000,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,5,1956,1956,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",74,"TA","TA","CBlock","Gd","TA","No","LwQ",616,"Unf",0,580,1196,"GasA","Gd","Y","FuseA",1196,0,0,1196,1,0,1,0,2,1,"TA",6,"Typ",1,"Gd","Attchd",1956,"RFn",1,297,"TA","TA","Y",0,44,0,0,0,0,"Gd","MnPrv","Shed",0,5,2008,"WD ","Normal",139000
535179060,20,"RL",80,11900,"Pave","Grvl","IR1","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,5,1957,1957,"Gable","CompShg","HdBoard","HdBoard","BrkFace",387,"TA","TA","CBlock","TA","TA","No","Rec",1040,"Unf",0,352,1392,"GasA","TA","Y","FuseA",1392,0,0,1392,1,0,1,1,3,1,"TA",6,"Typ",2,"Gd","Attchd",1957,"RFn",2,458,"TA","TA","Y",0,0,0,0,192,0,"Gd","MnPrv","Shed",0,6,2008,"WD ","Normal",166000
535180100,20,"RL",75,9464,"Pave","Grvl","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,7,1958,1958,"Hip","CompShg","MetalSd","MetalSd","BrkFace",135,"TA","Gd","CBlock","TA","TA","No","BLQ",570,"Unf",0,510,1080,"GasA","Gd","Y","SBrkr",1080,0,0,1080,0,0,1,0,3,1,"TA",5,"Typ",0,"Gd","Attchd",1958,"Unf",1,288,"TA","TA","Y",0,0,0,0,130,0,"Gd","MnPrv","Shed",0,6,2008,"WD ","Normal",136000
535180120,20,"RL",75,10425,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1956,1958,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Rec",774,"Unf",0,330,1104,"GasA","Gd","Y","SBrkr",1104,0,0,1104,1,0,1,0,3,1,"TA",5,"Typ",0,"Gd","Attchd",1956,"RFn",1,384,"TA","TA","Y",0,0,0,0,0,0,"Gd","MnPrv","Shed",0,4,2008,"WD ","Normal",133000
