"count","apparent_temperature","date","holiday","hour","humidity","month","season","temperature","weather","weekday","windspeed","working_day","year"
286,0.6212,"2012-03-19",FALSE,15,0.57,3,"winter",0.64,"1",1,0.2239,TRUE,1
385,0.6212,"2012-03-19",FALSE,16,0.5,3,"winter",0.66,"1",1,0.2239,TRUE,1
721,0.6212,"2012-03-19",FALSE,17,0.53,3,"winter",0.64,"1",1,0.2239,TRUE,1
801,0.6212,"2012-03-19",FALSE,18,0.57,3,"winter",0.64,"1",1,0.2537,TRUE,1
549,0.6061,"2012-03-19",FALSE,19,0.61,3,"winter",0.62,"1",1,0.2239,TRUE,1
330,0.6061,"2012-03-19",FALSE,20,0.64,3,"winter",0.6,"1",1,0.2239,TRUE,1
223,0.6061,"2012-03-19",FALSE,21,0.64,3,"winter",0.6,"1",1,0.1642,TRUE,1
148,0.5303,"2012-03-19",FALSE,22,0.73,3,"winter",0.56,"2",1,0.1642,TRUE,1
54,0.5303,"2012-03-19",FALSE,23,0.78,3,"winter",0.56,"2",1,0.1343,TRUE,1
29,0.5303,"2012-03-20",FALSE,0,0.78,3,"winter",0.56,"2",2,0.0896,TRUE,1
15,0.5152,"2012-03-20",FALSE,1,0.88,3,"winter",0.54,"1",2,0,TRUE,1
10,0.5152,"2012-03-20",FALSE,2,0.88,3,"winter",0.54,"1",2,0.0896,TRUE,1
3,0.5152,"2012-03-20",FALSE,3,0.88,3,"winter",0.54,"2",2,0,TRUE,1
6,0.5,"2012-03-20",FALSE,4,0.88,3,"winter",0.52,"2",2,0.1343,TRUE,1
20,0.5,"2012-03-20",FALSE,5,0.94,3,"winter",0.52,"2",2,0,TRUE,1
100,0.5,"2012-03-20",FALSE,6,0.94,3,"winter",0.52,"2",2,0.1642,TRUE,1
170,0.5,"2012-03-20",FALSE,7,0.94,3,"winter",0.52,"3",2,0.2239,TRUE,1
516,0.5,"2012-03-20",FALSE,8,0.88,3,"winter",0.52,"2",2,0.1045,TRUE,1
325,0.5152,"2012-03-20",FALSE,9,0.88,3,"winter",0.54,"2",2,0.1642,TRUE,1
163,0.5152,"2012-03-20",FALSE,10,0.88,3,"winter",0.54,"1",2,0.194,TRUE,1
230,0.5455,"2012-03-20",FALSE,11,0.83,3,"winter",0.58,"1",2,0.1343,TRUE,1
261,0.5758,"2012-03-20",FALSE,12,0.78,3,"winter",0.6,"1",2,0.2537,TRUE,1
284,0.5758,"2012-03-20",FALSE,13,0.78,3,"winter",0.6,"1",2,0.194,TRUE,1
248,0.5909,"2012-03-20",FALSE,14,0.73,3,"winter",0.6,"2",2,0.1642,TRUE,1
244,0.6061,"2012-03-20",FALSE,15,0.69,3,"winter",0.62,"2",2,0.1045,TRUE,1
431,0.6061,"2012-03-20",FALSE,16,0.66,3,"winter",0.62,"1",2,0.2239,TRUE,1
750,0.5909,"2012-03-20",FALSE,17,0.73,3,"winter",0.6,"1",2,0.194,TRUE,1
801,0.5909,"2012-03-20",FALSE,18,0.69,3,"winter",0.6,"1",2,0.2537,TRUE,1
555,0.5455,"2012-03-20",FALSE,19,0.73,3,"winter",0.58,"1",2,0.1343,TRUE,1
377,0.5455,"2012-03-20",FALSE,20,0.68,3,"winter",0.58,"1",2,0.0896,TRUE,1
277,0.5303,"2012-03-20",FALSE,21,0.73,3,"winter",0.56,"1",2,0,TRUE,1
188,0.5152,"2012-03-20",FALSE,22,0.77,3,"winter",0.54,"1",2,0,TRUE,1
90,0.5,"2012-03-20",FALSE,23,0.83,3,"winter",0.52,"1",2,0,TRUE,1
33,0.5,"2012-03-21",FALSE,0,0.88,3,"spring",0.52,"1",3,0,TRUE,1
26,0.5,"2012-03-21",FALSE,1,0.83,3,"spring",0.52,"1",3,0.0896,TRUE,1
10,0.4848,"2012-03-21",FALSE,2,0.88,3,"spring",0.5,"1",3,0.1343,TRUE,1
8,0.4848,"2012-03-21",FALSE,3,0.88,3,"spring",0.5,"2",3,0.194,TRUE,1
4,0.4848,"2012-03-21",FALSE,4,0.88,3,"spring",0.5,"2",3,0.1343,TRUE,1
39,0.4848,"2012-03-21",FALSE,5,0.88,3,"spring",0.5,"2",3,0.1343,TRUE,1
149,0.4697,"2012-03-21",FALSE,6,0.94,3,"spring",0.48,"2",3,0.2239,TRUE,1
372,0.4697,"2012-03-21",FALSE,7,0.94,3,"spring",0.48,"3",3,0.194,TRUE,1
535,0.4697,"2012-03-21",FALSE,8,0.94,3,"spring",0.48,"3",3,0.1045,TRUE,1
293,0.4848,"2012-03-21",FALSE,9,0.88,3,"spring",0.5,"2",3,0.1642,TRUE,1
154,0.5,"2012-03-21",FALSE,10,0.83,3,"spring",0.52,"2",3,0.1642,TRUE,1
192,0.5,"2012-03-21",FALSE,11,0.83,3,"spring",0.52,"2",3,0.1642,TRUE,1
229,0.5152,"2012-03-21",FALSE,12,0.77,3,"spring",0.54,"2",3,0,TRUE,1
303,0.5152,"2012-03-21",FALSE,13,0.83,3,"spring",0.54,"2",3,0,TRUE,1
225,0.5303,"2012-03-21",FALSE,14,0.78,3,"spring",0.56,"2",3,0,TRUE,1
243,0.5303,"2012-03-21",FALSE,15,0.78,3,"spring",0.56,"2",3,0,TRUE,1
378,0.5455,"2012-03-21",FALSE,16,0.73,3,"spring",0.58,"1",3,0,TRUE,1
729,0.5909,"2012-03-21",FALSE,17,0.69,3,"spring",0.6,"1",3,0.0896,TRUE,1
779,0.5909,"2012-03-21",FALSE,18,0.69,3,"spring",0.6,"1",3,0,TRUE,1
582,0.6061,"2012-03-21",FALSE,19,0.64,3,"spring",0.6,"1",3,0,TRUE,1
374,0.5303,"2012-03-21",FALSE,20,0.78,3,"spring",0.56,"1",3,0.0896,TRUE,1
251,0.5152,"2012-03-21",FALSE,21,0.83,3,"spring",0.54,"1",3,0.1045,TRUE,1
197,0.5,"2012-03-21",FALSE,22,0.83,3,"spring",0.52,"1",3,0.1642,TRUE,1
125,0.5152,"2012-03-21",FALSE,23,0.77,3,"spring",0.54,"1",3,0,TRUE,1
41,0.5,"2012-03-22",FALSE,0,0.83,3,"spring",0.52,"1",4,0.0896,TRUE,1
30,0.5,"2012-03-22",FALSE,1,0.83,3,"spring",0.52,"1",4,0.0896,TRUE,1
6,0.5,"2012-03-22",FALSE,2,0.83,3,"spring",0.52,"1",4,0.0896,TRUE,1
7,0.5,"2012-03-22",FALSE,3,0.83,3,"spring",0.52,"1",4,0.0896,TRUE,1
6,0.4697,"2012-03-22",FALSE,4,1,3,"spring",0.48,"2",4,0.0896,TRUE,1
34,0.4697,"2012-03-22",FALSE,5,1,3,"spring",0.48,"2",4,0.0896,TRUE,1
136,0.4697,"2012-03-22",FALSE,6,1,3,"spring",0.48,"2",4,0.0896,TRUE,1
361,0.4697,"2012-03-22",FALSE,7,1,3,"spring",0.48,"2",4,0.0896,TRUE,1
649,0.4848,"2012-03-22",FALSE,8,0.94,3,"spring",0.5,"2",4,0.0896,TRUE,1
318,0.4848,"2012-03-22",FALSE,9,0.94,3,"spring",0.5,"2",4,0.0896,TRUE,1
142,0.4848,"2012-03-22",FALSE,10,1,3,"spring",0.5,"2",4,0.0896,TRUE,1
219,0.5,"2012-03-22",FALSE,11,0.94,3,"spring",0.52,"2",4,0,TRUE,1
272,0.5152,"2012-03-22",FALSE,12,0.88,3,"spring",0.54,"2",4,0.194,TRUE,1
298,0.5455,"2012-03-22",FALSE,13,0.78,3,"spring",0.58,"1",4,0.0896,TRUE,1
257,0.5909,"2012-03-22",FALSE,14,0.73,3,"spring",0.6,"1",4,0.1045,TRUE,1
304,0.6061,"2012-03-22",FALSE,15,0.69,3,"spring",0.62,"1",4,0.194,TRUE,1
425,0.6061,"2012-03-22",FALSE,16,0.65,3,"spring",0.64,"1",4,0.194,TRUE,1
810,0.6212,"2012-03-22",FALSE,17,0.65,3,"spring",0.66,"1",4,0.1642,TRUE,1
801,0.6212,"2012-03-22",FALSE,18,0.65,3,"spring",0.66,"1",4,0.1642,TRUE,1
586,0.6212,"2012-03-22",FALSE,19,0.61,3,"spring",0.66,"1",4,0,TRUE,1
424,0.5909,"2012-03-22",FALSE,20,0.73,3,"spring",0.62,"1",4,0.2836,TRUE,1
374,0.5455,"2012-03-22",FALSE,21,0.78,3,"spring",0.58,"1",4,0.1642,TRUE,1
220,0.5303,"2012-03-22",FALSE,22,0.83,3,"spring",0.56,"1",4,0.194,TRUE,1
151,0.5303,"2012-03-22",FALSE,23,0.83,3,"spring",0.56,"1",4,0.0896,TRUE,1
95,0.5303,"2012-03-23",FALSE,0,0.83,3,"spring",0.56,"1",5,0,TRUE,1
50,0.5152,"2012-03-23",FALSE,1,0.88,3,"spring",0.54,"1",5,0,TRUE,1
32,0.5152,"2012-03-23",FALSE,2,0.88,3,"spring",0.54,"1",5,0.0896,TRUE,1
10,0.5,"2012-03-23",FALSE,3,0.88,3,"spring",0.52,"1",5,0.1045,TRUE,1
3,0.4848,"2012-03-23",FALSE,4,0.94,3,"spring",0.5,"2",5,0.1045,TRUE,1
34,0.4848,"2012-03-23",FALSE,5,0.94,3,"spring",0.5,"2",5,0,TRUE,1
116,0.4848,"2012-03-23",FALSE,6,0.88,3,"spring",0.5,"2",5,0,TRUE,1
346,0.4848,"2012-03-23",FALSE,7,0.93,3,"spring",0.5,"2",5,0.1343,TRUE,1
662,0.4848,"2012-03-23",FALSE,8,0.94,3,"spring",0.5,"2",5,0.1343,TRUE,1
380,0.5,"2012-03-23",FALSE,9,0.9,3,"spring",0.52,"2",5,0.0896,TRUE,1
275,0.5303,"2012-03-23",FALSE,10,0.88,3,"spring",0.56,"2",5,0.1045,TRUE,1
318,0.5909,"2012-03-23",FALSE,11,0.73,3,"spring",0.62,"2",5,0.1045,TRUE,1
471,0.6212,"2012-03-23",FALSE,12,0.61,3,"spring",0.66,"2",5,0.2239,TRUE,1
428,0.6515,"2012-03-23",FALSE,13,0.48,3,"spring",0.7,"2",5,0,TRUE,1
432,0.6515,"2012-03-23",FALSE,14,0.42,3,"spring",0.72,"2",5,0.1045,TRUE,1
472,0.6515,"2012-03-23",FALSE,15,0.42,3,"spring",0.72,"2",5,0.1343,TRUE,1
589,0.6515,"2012-03-23",FALSE,16,0.42,3,"spring",0.72,"2",5,0.1642,TRUE,1
957,0.6515,"2012-03-23",FALSE,17,0.42,3,"spring",0.72,"2",5,0.1642,TRUE,1
830,0.6364,"2012-03-23",FALSE,18,0.45,3,"spring",0.7,"1",5,0.1642,TRUE,1
686,0.6212,"2012-03-23",FALSE,19,0.5,3,"spring",0.66,"1",5,0.194,TRUE,1
445,0.6212,"2012-03-23",FALSE,20,0.47,3,"spring",0.66,"1",5,0.1343,TRUE,1
284,0.6212,"2012-03-23",FALSE,21,0.53,3,"spring",0.62,"1",5,0.1045,TRUE,1
271,0.6061,"2012-03-23",FALSE,22,0.64,3,"spring",0.6,"1",5,0.2836,TRUE,1
176,0.5909,"2012-03-23",FALSE,23,0.69,3,"spring",0.6,"1",5,0.2537,TRUE,1
156,0.5455,"2012-03-24",FALSE,0,0.68,3,"spring",0.58,"1",6,0,FALSE,1
128,0.5303,"2012-03-24",FALSE,1,0.73,3,"spring",0.56,"1",6,0.0896,FALSE,1
69,0.5152,"2012-03-24",FALSE,2,0.77,3,"spring",0.54,"1",6,0.1045,FALSE,1
32,0.5152,"2012-03-24",FALSE,3,0.77,3,"spring",0.54,"1",6,0.1045,FALSE,1
7,0.5,"2012-03-24",FALSE,4,0.83,3,"spring",0.52,"1",6,0.0896,FALSE,1
4,0.5,"2012-03-24",FALSE,5,0.83,3,"spring",0.52,"2",6,0.1642,FALSE,1
28,0.5,"2012-03-24",FALSE,6,0.83,3,"spring",0.52,"2",6,0.1642,FALSE,1
70,0.4848,"2012-03-24",FALSE,7,0.88,3,"spring",0.5,"2",6,0.1343,FALSE,1
154,0.4848,"2012-03-24",FALSE,8,0.94,3,"spring",0.5,"2",6,0.194,FALSE,1
249,0.5,"2012-03-24",FALSE,9,0.83,3,"spring",0.52,"2",6,0.1343,FALSE,1
345,0.5,"2012-03-24",FALSE,10,0.88,3,"spring",0.52,"2",6,0.194,FALSE,1
273,0.4848,"2012-03-24",FALSE,11,0.94,3,"spring",0.5,"2",6,0.194,FALSE,1
183,0.5,"2012-03-24",FALSE,12,0.94,3,"spring",0.52,"3",6,0.2239,FALSE,1
196,0.5,"2012-03-24",FALSE,13,0.94,3,"spring",0.52,"3",6,0.2537,FALSE,1
223,0.5,"2012-03-24",FALSE,14,0.88,3,"spring",0.52,"3",6,0.3582,FALSE,1
290,0.4848,"2012-03-24",FALSE,15,0.94,3,"spring",0.5,"3",6,0.4179,FALSE,1
177,0.4848,"2012-03-24",FALSE,16,0.94,3,"spring",0.5,"3",6,0.2985,FALSE,1
115,0.4848,"2012-03-24",FALSE,17,0.88,3,"spring",0.5,"3",6,0.2239,FALSE,1
137,0.4545,"2012-03-24",FALSE,18,0.94,3,"spring",0.46,"3",6,0.2239,FALSE,1
133,0.4545,"2012-03-24",FALSE,19,0.94,3,"spring",0.46,"3",6,0.1343,FALSE,1
111,0.4394,"2012-03-24",FALSE,20,1,3,"spring",0.44,"3",6,0.194,FALSE,1
104,0.4394,"2012-03-24",FALSE,21,1,3,"spring",0.44,"3",6,0.194,FALSE,1
83,0.4394,"2012-03-24",FALSE,22,1,3,"spring",0.44,"3",6,0.2537,FALSE,1
105,0.4394,"2012-03-24",FALSE,23,0.94,3,"spring",0.44,"2",6,0.2836,FALSE,1
80,0.4394,"2012-03-25",FALSE,0,0.94,3,"spring",0.44,"2",0,0.2836,FALSE,1
89,0.4242,"2012-03-25",FALSE,1,1,3,"spring",0.42,"2",0,0.2537,FALSE,1
35,0.4242,"2012-03-25",FALSE,2,1,3,"spring",0.42,"3",0,0.2985,FALSE,1
18,0.4242,"2012-03-25",FALSE,3,0.94,3,"spring",0.42,"3",0,0.2985,FALSE,1
8,0.4242,"2012-03-25",FALSE,4,0.94,3,"spring",0.42,"2",0,0.3284,FALSE,1
6,0.4091,"2012-03-25",FALSE,5,1,3,"spring",0.4,"2",0,0.2537,FALSE,1
18,0.4091,"2012-03-25",FALSE,6,1,3,"spring",0.4,"2",0,0.2537,FALSE,1
39,0.4091,"2012-03-25",FALSE,7,0.94,3,"spring",0.4,"2",0,0.3284,FALSE,1
89,0.4091,"2012-03-25",FALSE,8,0.94,3,"spring",0.4,"2",0,0.3284,FALSE,1
118,0.4091,"2012-03-25",FALSE,9,0.94,3,"spring",0.4,"2",0,0.2537,FALSE,1
250,0.4091,"2012-03-25",FALSE,10,0.87,3,"spring",0.4,"2",0,0.3284,FALSE,1
323,0.4091,"2012-03-25",FALSE,11,0.94,3,"spring",0.4,"2",0,0.2537,FALSE,1
360,0.4091,"2012-03-25",FALSE,12,0.94,3,"spring",0.4,"2",0,0.2239,FALSE,1
367,0.4242,"2012-03-25",FALSE,13,0.88,3,"spring",0.42,"2",0,0.1642,FALSE,1
414,0.4394,"2012-03-25",FALSE,14,0.88,3,"spring",0.44,"2",0,0.1642,FALSE,1
421,0.4394,"2012-03-25",FALSE,15,0.88,3,"spring",0.44,"2",0,0.194,FALSE,1
492,0.4697,"2012-03-25",FALSE,16,0.77,3,"spring",0.48,"1",0,0,FALSE,1
419,0.4848,"2012-03-25",FALSE,17,0.72,3,"spring",0.5,"1",0,0.0896,FALSE,1
491,0.4848,"2012-03-25",FALSE,18,0.72,3,"spring",0.5,"1",0,0.0896,FALSE,1
375,0.4848,"2012-03-25",FALSE,19,0.72,3,"spring",0.5,"1",0,0.2537,FALSE,1
259,0.4697,"2012-03-25",FALSE,20,0.77,3,"spring",0.48,"1",0,0.2239,FALSE,1
149,0.4697,"2012-03-25",FALSE,21,0.77,3,"spring",0.48,"1",0,0.1642,FALSE,1
111,0.4545,"2012-03-25",FALSE,22,0.82,3,"spring",0.46,"1",0,0.1343,FALSE,1
65,0.4697,"2012-03-25",FALSE,23,0.82,3,"spring",0.48,"1",0,0.1343,FALSE,1
33,0.4697,"2012-03-26",FALSE,0,0.82,3,"spring",0.48,"2",1,0.1642,TRUE,1
28,0.4697,"2012-03-26",FALSE,1,0.82,3,"spring",0.48,"1",1,0.2537,TRUE,1
20,0.4545,"2012-03-26",FALSE,2,0.88,3,"spring",0.46,"1",1,0.2239,TRUE,1
1,0.4545,"2012-03-26",FALSE,3,0.82,3,"spring",0.46,"1",1,0.194,TRUE,1
4,0.4394,"2012-03-26",FALSE,4,0.82,3,"spring",0.44,"1",1,0.1642,TRUE,1
36,0.4394,"2012-03-26",FALSE,5,0.77,3,"spring",0.44,"1",1,0.1642,TRUE,1
117,0.4242,"2012-03-26",FALSE,6,0.82,3,"spring",0.42,"1",1,0.194,TRUE,1
370,0.4394,"2012-03-26",FALSE,7,0.72,3,"spring",0.44,"1",1,0.194,TRUE,1
657,0.4394,"2012-03-26",FALSE,8,0.62,3,"spring",0.44,"1",1,0.2239,TRUE,1
282,0.4545,"2012-03-26",FALSE,9,0.47,3,"spring",0.46,"1",1,0.2836,TRUE,1
153,0.4848,"2012-03-26",FALSE,10,0.36,3,"spring",0.5,"1",1,0.5821,TRUE,1
178,0.4697,"2012-03-26",FALSE,11,0.31,3,"spring",0.48,"1",1,0.5821,TRUE,1
279,0.4697,"2012-03-26",FALSE,12,0.33,3,"spring",0.48,"1",1,0.5224,TRUE,1
301,0.4697,"2012-03-26",FALSE,13,0.29,3,"spring",0.48,"1",1,0.6866,TRUE,1
217,0.4697,"2012-03-26",FALSE,14,0.33,3,"spring",0.48,"1",1,0.4478,TRUE,1
223,0.4697,"2012-03-26",FALSE,15,0.29,3,"spring",0.48,"1",1,0.6119,TRUE,1
305,0.4697,"2012-03-26",FALSE,16,0.25,3,"spring",0.48,"1",1,0.6418,TRUE,1
664,0.4545,"2012-03-26",FALSE,17,0.24,3,"spring",0.46,"1",1,0.4478,TRUE,1
684,0.4394,"2012-03-26",FALSE,18,0.26,3,"spring",0.44,"1",1,0.4478,TRUE,1
458,0.4242,"2012-03-26",FALSE,19,0.24,3,"spring",0.42,"1",1,0.3582,TRUE,1
221,0.4091,"2012-03-26",FALSE,20,0.26,3,"spring",0.4,"1",1,0.5224,TRUE,1
186,0.3939,"2012-03-26",FALSE,21,0.25,3,"spring",0.38,"1",1,0.4925,TRUE,1
93,0.3333,"2012-03-26",FALSE,22,0.25,3,"spring",0.36,"1",1,0.3582,TRUE,1
48,0.2879,"2012-03-26",FALSE,23,0.25,3,"spring",0.34,"1",1,0.5224,TRUE,1
10,0.2879,"2012-03-27",FALSE,0,0.26,3,"spring",0.32,"1",2,0.5224,TRUE,1
5,0.2727,"2012-03-27",FALSE,1,0.26,3,"spring",0.3,"1",2,0.4627,TRUE,1
7,0.2273,"2012-03-27",FALSE,2,0.3,3,"spring",0.26,"1",2,0.2985,TRUE,1
4,0.2273,"2012-03-27",FALSE,3,0.3,3,"spring",0.26,"1",2,0.3284,TRUE,1
3,0.2121,"2012-03-27",FALSE,4,0.32,3,"spring",0.24,"1",2,0.3582,TRUE,1
17,0.2121,"2012-03-27",FALSE,5,0.37,3,"spring",0.22,"1",2,0.2836,TRUE,1
101,0.2273,"2012-03-27",FALSE,6,0.37,3,"spring",0.22,"1",2,0.194,TRUE,1
286,0.2273,"2012-03-27",FALSE,7,0.37,3,"spring",0.22,"1",2,0.194,TRUE,1
581,0.2121,"2012-03-27",FALSE,8,0.37,3,"spring",0.22,"1",2,0.2985,TRUE,1
267,0.2273,"2012-03-27",FALSE,9,0.38,3,"spring",0.24,"1",2,0.194,TRUE,1
138,0.2576,"2012-03-27",FALSE,10,0.35,3,"spring",0.26,"1",2,0.2239,TRUE,1
175,0.303,"2012-03-27",FALSE,11,0.31,3,"spring",0.3,"1",2,0.1642,TRUE,1
220,0.3182,"2012-03-27",FALSE,12,0.31,3,"spring",0.32,"1",2,0.1642,TRUE,1
211,0.3485,"2012-03-27",FALSE,13,0.27,3,"spring",0.36,"1",2,0,TRUE,1
184,0.4091,"2012-03-27",FALSE,14,0.24,3,"spring",0.4,"1",2,0.1343,TRUE,1
200,0.4242,"2012-03-27",FALSE,15,0.2,3,"spring",0.42,"1",2,0,TRUE,1
305,0.4242,"2012-03-27",FALSE,16,0.2,3,"spring",0.42,"1",2,0,TRUE,1
614,0.4394,"2012-03-27",FALSE,17,0.16,3,"spring",0.44,"1",2,0,TRUE,1
644,0.4242,"2012-03-27",FALSE,18,0.17,3,"spring",0.42,"1",2,0.0896,TRUE,1
417,0.4242,"2012-03-27",FALSE,19,0.17,3,"spring",0.42,"1",2,0,TRUE,1
294,0.4242,"2012-03-27",FALSE,20,0.17,3,"spring",0.42,"1",2,0.0896,TRUE,1
221,0.3485,"2012-03-27",FALSE,21,0.37,3,"spring",0.36,"1",2,0.1642,TRUE,1
134,0.3485,"2012-03-27",FALSE,22,0.37,3,"spring",0.36,"1",2,0.1343,TRUE,1
64,0.3485,"2012-03-27",FALSE,23,0.37,3,"spring",0.36,"1",2,0.194,TRUE,1
30,0.3333,"2012-03-28",FALSE,0,0.4,3,"spring",0.36,"1",3,0.2836,TRUE,1
8,0.3333,"2012-03-28",FALSE,1,0.46,3,"spring",0.36,"1",3,0.2985,TRUE,1
3,0.303,"2012-03-28",FALSE,2,0.49,3,"spring",0.34,"1",3,0.2985,TRUE,1
5,0.303,"2012-03-28",FALSE,3,0.42,3,"spring",0.34,"1",3,0.3284,TRUE,1
1,0.3333,"2012-03-28",FALSE,4,0.43,3,"spring",0.36,"1",3,0.2985,TRUE,1
40,0.3333,"2012-03-28",FALSE,5,0.43,3,"spring",0.36,"1",3,0.2985,TRUE,1
115,0.3333,"2012-03-28",FALSE,6,0.46,3,"spring",0.36,"1",3,0.3582,TRUE,1
358,0.3333,"2012-03-28",FALSE,7,0.46,3,"spring",0.36,"1",3,0.3284,TRUE,1
658,0.3939,"2012-03-28",FALSE,8,0.46,3,"spring",0.38,"1",3,0.3582,TRUE,1
314,0.4091,"2012-03-28",FALSE,9,0.43,3,"spring",0.4,"1",3,0.4478,TRUE,1
173,0.4545,"2012-03-28",FALSE,10,0.41,3,"spring",0.46,"1",3,0.4179,TRUE,1
222,0.4848,"2012-03-28",FALSE,11,0.42,3,"spring",0.5,"1",3,0.3881,TRUE,1
268,0.5152,"2012-03-28",FALSE,12,0.39,3,"spring",0.54,"2",3,0.3582,TRUE,1
273,0.5303,"2012-03-28",FALSE,13,0.43,3,"spring",0.56,"1",3,0.3284,TRUE,1
221,0.6212,"2012-03-28",FALSE,14,0.38,3,"spring",0.62,"1",3,0.3582,TRUE,1
199,0.6212,"2012-03-28",FALSE,15,0.41,3,"spring",0.62,"2",3,0.2985,TRUE,1
221,0.6212,"2012-03-28",FALSE,16,0.43,3,"spring",0.62,"3",3,0.0896,TRUE,1
604,0.6061,"2012-03-28",FALSE,17,0.6,3,"spring",0.6,"1",3,0.2239,TRUE,1
641,0.6061,"2012-03-28",FALSE,18,0.6,3,"spring",0.6,"1",3,0.2239,TRUE,1
456,0.6212,"2012-03-28",FALSE,19,0.56,3,"spring",0.6,"1",3,0.194,TRUE,1
362,0.6212,"2012-03-28",FALSE,20,0.56,3,"spring",0.6,"1",3,0.2985,TRUE,1
261,0.5455,"2012-03-28",FALSE,21,0.6,3,"spring",0.58,"1",3,0.2537,TRUE,1
172,0.5303,"2012-03-28",FALSE,22,0.64,3,"spring",0.56,"1",3,0.1343,TRUE,1
93,0.5152,"2012-03-28",FALSE,23,0.68,3,"spring",0.54,"1",3,0.1343,TRUE,1
48,0.5152,"2012-03-29",FALSE,0,0.68,3,"spring",0.54,"1",4,0.194,TRUE,1
33,0.5303,"2012-03-29",FALSE,1,0.6,3,"spring",0.56,"1",4,0.1343,TRUE,1
6,0.6061,"2012-03-29",FALSE,2,0.28,3,"spring",0.6,"1",4,0.2985,TRUE,1
5,0.5455,"2012-03-29",FALSE,3,0.28,3,"spring",0.58,"1",4,0.2537,TRUE,1
9,0.5,"2012-03-29",FALSE,4,0.36,3,"spring",0.52,"1",4,0.2537,TRUE,1
32,0.4848,"2012-03-29",FALSE,5,0.45,3,"spring",0.5,"1",4,0.2239,TRUE,1
117,0.4545,"2012-03-29",FALSE,6,0.59,3,"spring",0.46,"1",4,0.2537,TRUE,1
367,0.4545,"2012-03-29",FALSE,7,0.51,3,"spring",0.46,"1",4,0.3582,TRUE,1
654,0.4545,"2012-03-29",FALSE,8,0.47,3,"spring",0.46,"1",4,0.4179,TRUE,1
321,0.4697,"2012-03-29",FALSE,9,0.48,3,"spring",0.48,"1",4,0.4179,TRUE,1
166,0.4545,"2012-03-29",FALSE,10,0.47,3,"spring",0.46,"1",4,0.4478,TRUE,1
220,0.4848,"2012-03-29",FALSE,11,0.45,3,"spring",0.5,"1",4,0.4179,TRUE,1
292,0.4848,"2012-03-29",FALSE,12,0.42,3,"spring",0.5,"1",4,0.4925,TRUE,1
273,0.4545,"2012-03-29",FALSE,13,0.44,3,"spring",0.46,"1",4,0.3284,TRUE,1
238,0.4848,"2012-03-29",FALSE,14,0.42,3,"spring",0.5,"1",4,0.3582,TRUE,1
307,0.5,"2012-03-29",FALSE,15,0.39,3,"spring",0.52,"1",4,0.3582,TRUE,1
388,0.5,"2012-03-29",FALSE,16,0.36,3,"spring",0.52,"1",4,0.3284,TRUE,1
703,0.5,"2012-03-29",FALSE,17,0.38,3,"spring",0.52,"1",4,0.3881,TRUE,1
681,0.4848,"2012-03-29",FALSE,18,0.39,3,"spring",0.5,"1",4,0.2985,TRUE,1
468,0.4697,"2012-03-29",FALSE,19,0.39,3,"spring",0.48,"1",4,0.2836,TRUE,1
335,0.4545,"2012-03-29",FALSE,20,0.38,3,"spring",0.46,"1",4,0.2985,TRUE,1
224,0.4394,"2012-03-29",FALSE,21,0.44,3,"spring",0.44,"1",4,0.2836,TRUE,1
152,0.4242,"2012-03-29",FALSE,22,0.44,3,"spring",0.42,"1",4,0.2836,TRUE,1
94,0.4242,"2012-03-29",FALSE,23,0.47,3,"spring",0.42,"1",4,0.2985,TRUE,1
59,0.4091,"2012-03-30",FALSE,0,0.47,3,"spring",0.4,"1",5,0.2985,TRUE,1
27,0.3939,"2012-03-30",FALSE,1,0.5,3,"spring",0.38,"1",5,0.2836,TRUE,1
7,0.3333,"2012-03-30",FALSE,2,0.53,3,"spring",0.36,"1",5,0.2985,TRUE,1
7,0.3333,"2012-03-30",FALSE,3,0.61,3,"spring",0.34,"1",5,0.1343,TRUE,1
2,0.3485,"2012-03-30",FALSE,4,0.53,3,"spring",0.34,"1",5,0.0896,TRUE,1
26,0.3333,"2012-03-30",FALSE,5,0.61,3,"spring",0.32,"1",5,0.0896,TRUE,1
86,0.3333,"2012-03-30",FALSE,6,0.57,3,"spring",0.32,"1",5,0.1343,TRUE,1
289,0.3182,"2012-03-30",FALSE,7,0.57,3,"spring",0.32,"1",5,0.1642,TRUE,1
593,0.3182,"2012-03-30",FALSE,8,0.66,3,"spring",0.32,"1",5,0.1642,TRUE,1
321,0.3333,"2012-03-30",FALSE,9,0.57,3,"spring",0.34,"1",5,0.1642,TRUE,1
187,0.3636,"2012-03-30",FALSE,10,0.57,3,"spring",0.36,"2",5,0.1045,TRUE,1
201,0.3788,"2012-03-30",FALSE,11,0.53,3,"spring",0.36,"2",5,0,TRUE,1
270,0.3939,"2012-03-30",FALSE,12,0.54,3,"spring",0.38,"2",5,0,TRUE,1
242,0.4091,"2012-03-30",FALSE,13,0.5,3,"spring",0.4,"3",5,0,TRUE,1
229,0.4091,"2012-03-30",FALSE,14,0.54,3,"spring",0.4,"3",5,0,TRUE,1
280,0.4242,"2012-03-30",FALSE,15,0.54,3,"spring",0.42,"3",5,0,TRUE,1
367,0.4091,"2012-03-30",FALSE,16,0.62,3,"spring",0.4,"3",5,0.2836,TRUE,1
